^1672^;^9949,2835,14760,8412,8118,10008,1458,11176,1502,10086,1749,14648,13590,8260,1850^
^1811^;^9966,8349,13374,13610,1470,8246,1924,8181,1072,965,11103,997,1467,2222,8508^
^1922^;^2212,1015,1769,9982,8258,1474,1120,1489,1119,13592,466,13134,1841,4665,3212^
^1675^;^1467,11119,2560,8537,8305,14662,616,8429,1331,11206,8393,1008,8290,8177,8355^
^1749^;^8454,1836,13419,1770,13432,2820,8426,8485,8405,13598,8278,2205,13406,14760,20^
^1831^;^1846,10000,2193,9986,11075,1105,8493,1490,8511,1488,8152,9999,8133,8358,8451^
^1757^;^8414,8285,13390,8315,8246,10065,10035,3253,1478,8358,10023,8644,8125,8136,8379^
^1794^;^2198,8154,11188,8558,13598,1474,1495,14640,13375,9968,14630,8411,1508,8727,8100^
^1755^;^1671,8561,8279,8249,13602,8417,616,9968,1811,8477,617,1086,548,1323,8731^
^1788^;^3253,3211,8331,12754,11114,8548,8141,8508,8456,1011,8252,2826,2690,8481,2189^
^1797^;^13609,9996,1678,14683,1690,1462,2203,8149,8111,1748,1790,12760,8398,9976,8275^
^1747^;^13413,2834,2820,8180,613,10003,11079,4014,965,13406,8361,12748,1091,11034,8504^
^1697^;^956,2685,1024,11208,2629,1457,8291,13589,1510,1019,8726,13607,1017,1895,4647^
^1814^;^14695,2231,9983,8245,14755,14763,14694,14731,1748,9990,10012,1012,1390,8533,1468^
^1924^;^1100,8147,10008,1110,1771,8349,10047,594,3786,3211,1082,1902,8141,8295,1762^
^1760^;^13596,1107,965,8107,8556,8451,516,9964,8520,8171,1467,13607,1079,8371,13432^
^1917^;^10016,8426,13418,1015,2766,8554,10053,8484,11086,8294,13417,10092,8325,9982,8281^
^1667^;^13379,13590,2223,9962,14763,8149,10039,8277,950,8182,1473,10025,14652,8413,8494^
^1678^;^2215,1458,1487,13432,2693,8642,8491,13390,8185,13385,8391,8330,1739,4647,548^
^1756^;^593,21,2214,8379,1810,13605,8177,1756,4647,11087,8562,8528,1065,8118,8563^
^1827^;^613,8511,9970,1072,13388,8458,11032,1804,8249,8387,1900,8542,30,1743,8636^
^1822^;^8298,8271,9953,8420,12754,8425,1746,10046,4658,8147,2819,11191,3651,8305,2187^
^1825^;^1792,4838,2189,13413,8135,12724,8562,8157,8307,2696,1495,2036,9952,8101,1121^
^1746^;^1748,11079,8416,1474,8391,8242,9990,14636,14656,8429,8315,14653,8484,1473,8127^
^2561^;^8284,1773,4782,590,1459,1016,1844,11090,10063,1474,13369,8309,1016,1024,10010^
^1478^;^8145,8270,10064,956,1477,1840,1450,1474,8382,4657,2144,1465,2629,1004,1102^
^1775^;^13543,1838,1891,13590,8398,8145,8244,2204,1473,2817,8544,10027,8493,1124,8352^
^1785^;^2766,8297,8368,1023,2833,1660,1767,14684,9950,638,8561,1678,1088,12752,8368^
^1752^;^2139,2696,11102,8423,8316,12759,8530,11183,1458,1767,10060,8470,1449,1831,8376^
^1473^;^3203,1788,14761,14764,2202,8377,8548,2629,3226,3653,10022,10003,8311,8515,2833^
^2682^;^8138,8181,9946,1774,8483,10033,1757,10057,8370,8376,4014,8421,8374,12729,8462^
^1784^;^8393,1333,11091,10030,996,2727,11064,1738,8353,11033,8389,965,13374,1457,8136^
^1802^;^11110,1458,8539,8331,14730,8508,8178,12683,1125,8314,8397,8354,2824,10010,1456^
^1476^;^10090,8412,10062,10035,1390,1067,8561,1361,1331,8320,14680,1482,8350,391,8514^
^1914^;^14661,1018,2224,13370,1326,1792,8117,10088,10000,11086,8248,1927,11102,586,3258^
^1919^;^2145,8512,612,1010,998,8555,8388,8320,1791,1004,3255,531,10000,10001,8339^
^1486^;^1672,4529,14641,1776,1495,8538,2223,8147,1474,8322,13413,9956,1324,1499,8177^
^1477^;^1802,546,1786,1747,8177,11031,11033,1751,13377,1441,1484,11111,13605,1898,8514^
^1474^;^1779,1672,9967,612,13602,8409,8479,1071,1804,9966,8428,13381,11078,8328,8244^
^1743^;^10023,8353,9967,9970,14764,3254,8142,9961,9968,11079,1504,11085,1777,8479,8324^
^1840^;^1499,13418,8131,9987,3654,13374,12752,8450,1499,1452,612,8491,14636,628,2204^
^1846^;^8256,21,8373,14766,1333,9959,8145,1778,8252,11115,13609,10026,1076,1897,1098^
^1735^;^11081,11183,1465,12751,1089,8331,8296,8379,552,8506,13369,8406,1755,10009,10092^
^3254^;^1478,8362,8269,1123,1126,13413,9999,8407,8402,9953,3904,1004,1008,1822,1021^
^1779^;^3655,14661,1126,2766,13404,11208,11034,8637,8101,8419,8276,652,652,950,1831^
^1783^;^14643,1784,1125,8396,8453,8511,1124,9953,8120,1762,8408,13390,1081,8102,8098^
^1798^;^8314,8556,8263,8730,8529,3904,10008,8115,2821,8408,2695,10019,10025,10038,12728^
^1816^;^8361,1671,9968,1825,8507,8490,18,8171,8481,1334,9946,3904,13418,1811,8428^
^1920^;^545,10013,13399,13390,607,1678,8245,14766,1466,8115,9946,1480,2139,8324,8281^
^1470^;^201,13377,1743,11182,12750,1924,2561,1902,8400,1483,8121,11103,1784,13544,390^
^2560^;^2139,11186,1100,1447,8456,8539,11115,8509,8430,1066,8399,14661,2825,8376,1331^
^1847^;^3904,614,8307,11120,1446,1486,8506,8242,8414,8429,10052,8309,2037,8124,1091^
^1850^;^13524,8365,9960,8387,8494,9952,8398,8462,2202,8461,8427,12734,8140,3212,2844^
^1929^;^11050,11178,8371,8549,2845,9953,1140,8333,1361,8131,9976,8183,955,1472,10010^
^1737^;^2231,1761,991,8428,8403,13591,8494,10088,1138,8562,10004,8244,2213,1453,8300^
^1921^;^1360,12748,8173,9952,2821,9997,4036,3648,13607,1020,10060,10023,1142,14662,4666^
^1669^;^10047,12760,10050,3650,13543,8537,8418,8479,11033,1069,13369,1007,1772,10031,12746^
^1764^;^8417,13419,13134,1818,8141,2232,1833,4014,3224,8111,11083,8559,1747,8540,1760^
^1787^;^2684,13585,8266,8544,2691,8488,1853,8121,1073,1343,1751,8133,954,2215,10037^
^1748^;^8415,8186,13618,8190,1333,3648,13591,8523,9951,8260,9990,14680,8348,1085,221^
^1777^;^8258,4134,10013,9985,1104,1455,8527,548,1448,1001,9992,8372,8143,1791,8422^
^2683^;^8262,8363,8370,8146,1120,3211,8136,10002,4013,8254,2196,2823,10060,14694,11177^
^1694^;^2682,592,13432,8404,2196,10088,4838,8258,1784,1002,8502,163,9981,10053,8556^
^1844^;^11084,8389,1884,1753,8353,8261,8322,1836,2817,3654,3994,12754,8509,996,13413^
^1927^;^2204,8510,1449,14764,1175,8375,8396,8537,8121,9964,8254,13409,8483,3216,10043^
^1472^;^11081,14730,3212,221,1460,2845,9986,8350,14654,9958,8155,982,1107,1504,2727^
^1838^;^8303,4529,12724,10016,13390,13388,11120,1853,638,8482,8126,8243,4654,1452,8734^
^1481^;^1143,8396,607,13473,2835,8559,1089,12683,11025,8559,10051,10056,1086,2820,8455^
^1484^;^1472,1841,14648,8110,2290,2176,20,8421,8637,8478,8358,3211,14661,1753,13369^
^1751^;^3213,8107,1110,13544,13598,10019,1740,3213,1927,8642,201,8305,8342,2684,1442^
^1485^;^10050,1012,9991,616,12730,14766,1508,8422,8296,1756,627,8112,9990,9969,8278^
^1762^;^8734,8341,1771,3254,11077,1924,8432,10014,10035,8643,14730,11204,574,1094,11114^
^1763^;^2820,13592,8121,3653,1461,614,1487,2690,14731,1000,8101,1848,14659,1924,11184^
^1767^;^1841,8252,8487,1782,8298,1466,8543,8530,9980,8422,1006,8123,2145,1124,11025^
^1792^;^1122,8414,638,1000,8322,14690,8137,2205,2176,10089,8553,9959,8491,4647,12728^
^1836^;^9987,1756,1087,8305,10033,1462,14764,10024,8538,14764,8552,13612,1486,10062,391^
^3253^;^8384,8456,10018,1471,8362,8183,1456,8145,3609,1816,8249,1141,8244,1671,8456^
^3257^;^1477,1094,995,13379,548,1786,1332,1071,1077,8396,8385,8336,2294,14641,2199^
^1778^;^8542,2735,1679,8145,9966,4647,8544,8141,11085,2197,1794,11060,14654,8546,14629^
^1803^;^8266,8359,8479,1785,9959,8473,8186,8173,1008,8451,9984,1927,2216,8170,1019^
^1739^;^2768,14656,8455,10038,1775,12747,1472,8260,10016,11025,1738,12748,13587,10016,1895^
^1786^;^1480,8527,9949,9978,10087,1485,11182,13382,13134,8247,2188,1330,1504,1098,14658^
^1810^;^592,2142,13375,9950,13371,13399,8245,201,8372,627,1109,9996,1506,8406,11178^
^1753^;^11027,612,1324,8539,3652,1024,8426,9949,8272,627,3220,2231,8331,574,11103^
^1769^;^1474,9983,8459,8507,13418,8289,8461,8153,13379,10005,8637,1745,8314,10040,8275^
^1782^;^8514,8469,1758,8172,2690,2694,3994,1442,2821,11094,1771,1331,14660,8347,3651^
^1471^;^9997,8266,10002,13370,8310,1759,11090,2765,10048,11115,1836,9983,11187,1786,10047^
^1853^;^8451,8190,1390,2219,1742,10010,1333,2684,8403,8322,8511,12759,586,1485,1082^
^3203^;^8355,1771,8292,1002,10029,8537,8728,2690,10047,2036,2843,11093,2845,8359,1089^
^3255^;^1892,11186,8289,1756,8354,8099,2690,10016,10043,1092,10089,2214,14652,1121,546^
^3256^;^1360,8325,10013,8541,14653,8427,1326,10006,1519,8527,1778,10045,10021,8456,2682^
^1742^;^8513,8462,9978,589,3904,30,10049,13373,2696,1022,1773,8418,2140,8307,8493^
^1776^;^8106,14766,9989,1072,1490,8554,4658,8553,10036,1088,2145,1002,1446,8404,3904^
^1761^;^10000,8325,11187,9973,1757,11095,3212,11189,13474,1697,1095,14760,8128,14630,12749^
^1771^;^1110,1767,10056,8314,994,2290,8555,10034,11102,11181,1679,12724,10019,620,8407^
^1480^;^950,10091,1098,11187,1124,8552,8507,8378,1825,8369,8153,1476,8476,8645,1772^
^1741^;^12724,10042,8545,11179,1471,10026,8433,1460,8490,1039,11025,8099,14654,4134,3220^
^2629^;^8359,1340,10010,8142,629,14761,11094,12752,8453,23,8153,8472,1017,8327,8460^
^2685^;^1521,1816,13443,2819,1671,14658,11083,10048,1748,9998,10091,1449,2201,13599,8393^
^3258^;^13387,14662,10033,2831,2187,13589,10019,13371,9953,10063,3651,1077,2297,20,1443^
^1479^;^1848,11087,10092,9956,13474,1107,10020,409,1844,8139,10087,8360,390,8252,22^
^1738^;^1810,8734,10063,8512,2561,3649,1144,8098,8355,1082,8278,8470,11192,3253,8337^
^1740^;^221,8348,11182,8111,8454,8421,14658,2142,4134,9999,8540,1482,3254,13443,1690^
^1754^;^8370,8381,1389,8298,9984,2054,2198,8293,14643,8411,8138,8298,11035,8553,31^
^1781^;^10013,1489,1788,2828,550,1451,8339,10044,10050,8478,1488,10060,8127,1024,1898^
^3992^;^8416,8528,1074,11120,8249,10027,8177,1085,13600,8485,3257,8360,8184,8550,2212^
^1833^;^1897,8284,11080,2193,1761,11180,3609,1697,1781,2201,13372,8642,10015,1141,1452^
^1695^;^1794,8140,532,9985,8386,1506,8466,9971,8389,1501,8645,1070,10000,1490,14661^
^1758^;^4036,8527,612,9948,13372,10052,4782,9984,1522,1039,1467,8293,2230,8728,4665^
^1768^;^10041,10017,11113,1477,8134,11085,10039,1471,8483,1828,1013,8547,8425,8352,13617^
^1772^;^8262,1070,8547,10047,12728,11050,13404,1753,1022,1107,1743,8266,8730,8106,8314^
^1773^;^1467,2176,14630,9974,8552,8561,14651,1074,1469,13390,8172,4613,1848,2691,8305^
^1774^;^8507,2219,8316,8154,1094,13375,8382,4613,13381,8535,1442,11080,2830,4474,8356^
^1780^;^13382,10086,1833,574,22,1802,9982,8552,8337,8129,13413,1008,8637,8553,1838^
^3994^;^1126,10056,8318,3654,8534,1077,13387,12759,591,1747,1814,11186,8381,2695,8495^
^1483^;^13543,3650,9985,2221,13443,8308,9985,8730,1846,9972,1021,8531,11090,391,1487^
^1745^;^1492,1500,8473,8487,1853,1457,1892,548,14648,2824,13597,4036,955,8172,11208^
^2684^;^8326,14651,11093,1774,8144,4013,1844,1927,14640,8263,628,11033,8135,2697,9990^
^1744^;^1175,10051,2203,2824,12747,10016,1783,9977,953,14654,11087,21,8336,2834,10035^
^1482^;^8305,8157,8373,11075,620,8182,8550,8381,8265,1140,14648,8297,4529,13601,1069^
^8182^;^8502,1461,982,1457,8532,8139,2193,13608,954,9986,1927,10059,8110,1891,8402^
^8179^;^8340,8504,1751,11193,8495,11088,14730,13375,3226,8305,1733,10034,11083,1509,1482^
^8172^;^2629,11192,1011,8729,4838,997,997,8357,1445,8344,2768,1771,14645,8554,11076^
^8176^;^1678,8498,1519,10038,8110,992,1919,11116,9977,9990,8542,2845,8139,1767,8189^
^8173^;^1884,1452,531,8098,8472,1339,10006,11050,13595,8500,8373,1477,8292,4529,590^
^8185^;^8638,1020,14641,8558,14661,8187,9975,10021,4036,11081,1743,12758,8504,11027,14653^
^8171^;^1023,8339,8399,1827,4014,4657,1125,8292,3648,8354,11049,2218,2831,13382,8515^
^8190^;^10040,14681,14641,12747,10013,1464,8136,8281,1840,1119,13472,10002,997,1123,1779^
^8183^;^1522,12758,1085,8513,1510,8454,8529,1175,8291,9965,8149,13375,1802,10035,1744^
^8180^;^13594,9960,8643,8509,9990,8170,1106,8482,9982,8329,549,9996,8503,8398,1015^
^8187^;^8248,8541,1757,8383,8490,8424,1786,2215,1768,1897,8527,13390,3904,11114,13592^
^8186^;^8643,8381,12734,9984,1481,1489,8133,8133,9982,10045,11093,8098,8425,1739,9986^
^8170^;^1142,10027,1523,2831,10006,1884,9977,8183,13618,2224,14645,8292,8550,588,14684^
^8184^;^8508,8488,8401,8429,8497,3226,8502,13404,8133,14648,8158,11089,4647,3220,1100^
^8178^;^2823,1086,8278,2819,9972,1776,11182,9984,8146,1014,2191,10047,13398,8502,4718^
^8169^;^1791,13369,8328,11116,1142,8286,14637,964,8508,1833,8530,10061,13612,8144,9961^
^8189^;^12728,8485,1389,8502,1919,8429,1892,9948,8284,4658,3255,8129,13595,1142,1023^
^8181^;^11094,1076,1810,13387,1099,8727,4613,1487,1330,1001,8386,8362,11112,11120,1774^
^8177^;^13605,8410,2139,9958,13600,1895,11113,8509,8098,1443,1486,8292,14643,11031,1902^
^1506^;^998,8404,1002,8284,8410,1746,1503,1344,14661,8733,8460,11208,9975,10016,10042^
^1488^;^2690,13472,8293,1674,8500,1758,2685,1917,8642,11116,552,1451,1017,8456,1897^
^1505^;^13598,4718,1339,8404,14651,1770,1361,14761,2690,1362,11177,8472,1007,1775,1010^
^1489^;^1790,13597,8173,1751,1488,1825,1081,1846,1771,1768,8280,8158,23,4654,1523^
^1503^;^1138,993,8298,8485,9946,8511,2186,2198,8125,2560,1841,14695,10043,1001,10028^
^1502^;^1015,9982,1690,9957,1779,10039,2844,8515,13472,1010,619,8536,12760,8485,2296^
^3609^;^1742,13375,1081,10037,8353,8179,1079,11050,1390,8637,1330,1106,8350,14755,8247^
^1501^;^8498,11187,1339,8411,13378,8324,1922,1073,2692,2038,1087,1008,14652,8405,8305^
^1500^;^10024,617,1762,10020,950,1486,8549,8112,1477,1492,2187,1754,8379,13597,1498^
^1490^;^10087,13413,12747,8247,8303,8293,9977,9994,2817,8532,1001,8402,8367,8361,13398^
^1508^;^13387,8153,10051,10036,8511,31,9975,8473,13387,8402,14653,8554,629,8387,13593^
^1498^;^8428,1005,14755,8305,8405,2233,13594,13612,8103,1779,13606,1825,1921,8391,8134^
^1900^;^1323,2561,8109,1102,1754,2297,8404,13588,8509,8122,1089,8475,14714,8505,8400^
^1504^;^9986,3649,14660,1007,9997,8374,2230,466,11193,11185,3216,1479,8349,14714,4134^
^1892^;^11111,8120,13606,1920,1015,1011,1143,548,11111,998,8352,9989,1482,10044,4412^
^1891^;^8172,991,2219,1473,8280,13588,2296,9970,1762,8485,3226,8121,1748,8183,12683^
^1509^;^1775,1898,9999,2216,1927,11119,1333,13603,1784,8502,8476,1735,8368,390,13606^
^1884^;^545,1479,11188,8262,4013,11180,8392,8305,11206,13404,1501,3211,8184,11115,2196^
^1510^;^14690,8185,8284,2297,8557,8405,8460,14762,1485,11048,8139,8547,1920,13377,8359^
^1519^;^14731,2828,2831,8340,1678,1139,2204,8142,1481,14715,8143,1479,8106,13544,1017^
^1895^;^8560,8550,8462,1802,626,8134,8398,1474,8246,13398,1069,3213,8147,8377,8400^
^1897^;^8152,1020,1738,8180,14655,1675,532,11089,1788,1827,13418,8335,8380,1884,13369^
^1495^;^8270,8331,10043,1124,1519,8350,1853,13599,531,11179,8102,2735,13378,8340,1477^
^1807^;^1781,1450,22,2767,1331,8298,8408,9996,1669,10059,20,8387,1786,1390,14761^
^1491^;^9988,8428,8527,10046,11102,3903,1818,13388,950,1140,10013,1126,8132,8387,614^
^1499^;^2693,8412,466,8527,8172,13411,8136,8293,1339,8529,1491,10060,8375,591,1747^
^1492^;^8528,1853,8390,8555,2205,1836,8480,8515,991,8318,1091,1104,8483,2197,613^
^1898^;^1333,13595,1523,9950,1660,8644,14641,998,8502,11031,13404,2843,8315,13544,8476^
^1766^;^1777,2223,2230,952,8329,11090,8639,516,8411,8422,8733,13618,8641,2176,11025^
^1902^;^11079,4036,14731,8331,201,954,1124,3904,8122,8142,2290,2230,1449,8554,1774^
^1765^;^1739,1748,10002,8354,2560,10090,13374,1921,14652,11078,10020,8532,2176,8144,13385^
^10091^;^3994,1462,10039,18,549,11036,8412,10060,8152,8292,626,1772,1733,2192,8473^
^10086^;^10013,8387,11103,9994,2845,10028,8331,10021,1786,546,9985,10062,8639,10044,13590^
^10090^;^11111,2038,11050,10059,1454,13384,3203,4666,8177,1087,1672,4529,14684,8143,11091^
^10088^;^2822,10091,4838,8355,8541,8404,10029,1898,8382,8157,1821,1771,8311,14695,2694^
^10089^;^11036,2145,1119,4613,2819,594,8171,8481,10012,997,14636,8520,8451,3253,8311^
^10087^;^1822,1782,1798,8294,8727,1474,8184,1454,9966,8459,8300,8732,3258,8242,8364^
^10092^;^12729,2054,11064,1447,8346,11083,8480,8110,8301,10064,11182,1476,1452,1449,1757^
^4474^;^8342,8261,8545,8529,8402,1750,2140,8269,2222,8235,13381,11048,4647,9968,1690^
^1175^;^11191,994,8386,8340,9980,4014,14695,8244,12759,8468,8727,8726,8177,8244,8375^
^574^;^12753,11094,8398,8105,1472,1003,8371,8278,1761,8497,11048,11119,8335,2217,619^
^11193^;^8123,8348,1804,9979,2693,1807,12749,1480,1454,4653,13411,8362,8404,4134,13617^
^3903^;^8304,1811,11201,1804,8479,4659,1922,1339,1495,8265,1124,992,13473,1773,1884^
^1360^;^1891,8636,11084,2139,1892,1503,1450,10011,1067,8140,13413,1126,11208,11184,1020^
^1362^;^8413,8502,1088,1777,10019,10053,9982,8355,8291,2224,18,3257,10040,1442,11110^
^1361^;^14764,10059,8726,11201,2629,2735,1506,1076,1754,2191,2825,1838,11115,9946,8335^
^4529^;^1009,2189,10017,1891,8493,13384,2224,9965,1096,13374,8422,1491,8512,1020,14659^
^3904^;^2136,12747,1753,1012,1013,8320,1124,1763,12728,11188,8325,390,13593,8155,9959^
^4718^;^2822,4412,8248,1495,10009,8414,9981,14654,8176,8398,13588,8327,10051,14636,2198^
^4662^;^1469,1331,13432,1003,8426,549,11104,1739,8098,11185,1479,8128,12758,13606,8137^
^4653^;^221,8128,8482,1010,1461,8277,8296,1743,390,8460,1126,574,4782,10029,1924^
^532^;^3654,991,8468,1840,1927,3253,2691,3650,10019,8487,3220,13377,8450,8429,9990^
^4013^;^13474,8107,10092,1465,8310,14731,8318,1519,8340,2224,2697,1500,8385,8557,8365^
^4657^;^8376,8350,8490,8421,1735,998,8105,12724,1468,1789,9985,13587,9946,8638,8105^
^531^;^1754,8459,13473,2821,8272,1002,1669,8178,1489,1844,2193,13598,3224,8132,2215^
^4014^;^1004,13417,2140,1444,2767,8288,13616,1065,8374,13543,2037,1922,1143,3650,8280^
^4658^;^1751,10015,9953,8299,8482,11183,13382,13612,2843,1764,2825,4013,13386,11085,2694^
^4659^;^2205,8476,3903,8379,9971,13587,8544,10000,592,1001,11114,8405,8298,532,3648^
^4654^;^1447,11183,12758,2697,9988,3653,8414,8324,1446,12723,8729,2189,8371,8369,1125^
^4647^;^8101,13372,1519,8284,8148,551,10091,9985,8387,8155,8320,1342,8411,8480,13586^
^4648^;^1749,1088,8348,4718,13432,8154,2036,1492,8513,8324,13610,2696,2827,9979,1445^
^11103^;^1022,994,1121,12754,13390,8497,8334,8262,8170,14654,3903,12734,13543,4653,8370^
^14655^;^1792,1770,1020,9972,8344,1022,10017,1825,10017,9963,3258,8368,8279,8561,1751^
^11085^;^11118,1004,8408,8640,8400,10005,8133,163,546,2215,1070,2560,12760,8400,9978^
^11083^;^1769,1660,14637,8433,3256,8398,2138,8456,952,1790,13411,201,8391,1669,13586^
^11078^;^9971,1750,10040,1786,3648,8493,2054,1474,1008,8640,11095,1015,8141,1096,2203^
^14714^;^13443,14714,1078,1477,10043,8472,8562,13419,8260,2192,1008,8557,10032,8367,12752^
^14715^;^11082,8099,8170,994,13419,9997,11033,4134,4718,12752,8305,2189,2691,2768,1790^
^11104^;^2186,8332,1767,1473,10086,1023,1775,531,3220,2212,8734,3224,1175,8550,8560^
^14652^;^11048,2833,10064,3256,9953,1447,8483,612,1814,13472,8388,8512,8148,11083,13589^
^11084^;^8382,2727,591,1767,2845,592,8189,2696,2189,8526,13375,12734,8177,13387,11208^
^11079^;^1522,11181,11090,8324,1467,8532,8106,8330,8128,1760,8248,8429,10087,11061,14651^
^14653^;^1480,1757,1458,2199,8316,2216,8270,964,12723,1816,10046,8183,8257,9950,13370^
^11101^;^10038,13612,1070,8483,10054,8169,1109,9995,8113,13586,1457,1755,8131,8172,1339^
^11088^;^8170,1766,8386,8148,4666,22,8432,8528,14764,2187,8530,3220,1071,8392,1339^
^11080^;^1445,221,10048,955,1769,12750,13374,1330,13612,1460,11064,13389,1069,8365,8385^
^11075^;^8475,8189,8343,13592,11187,8418,1768,1007,14645,1505,11181,8389,1459,8297,1072^
^14656^;^13432,8177,14641,2218,10030,4718,8176,8466,1758,1141,1109,8486,11075,8110,3253^
^11086^;^14695,8177,1456,1733,8373,13387,1071,9975,11049,8734,1678,13590,1744,2054,8125^
^11082^;^8418,8184,13388,8102,4653,8502,8450,9998,12760,1334,11189,13378,10034,14654,8730^
^11077^;^8374,8509,4658,1142,2138,12730,10017,1814,14767,8460,1011,8643,614,1806,8531^
^11102^;^2629,1017,1098,8299,11187,1451,1844,2696,2821,8348,8318,8529,1039,8521,13384^
^14654^;^8476,1450,14765,8169,8377,13374,10014,8110,8262,13378,1456,8180,13134,11186,1772^
^11087^;^1343,2186,14636,2217,1803,8185,14645,1757,8281,1770,1096,2138,8557,13399,2213^
^11081^;^8180,2233,8637,1088,2233,8356,2697,2828,2828,8386,8129,8100,1771,1828,8365^
^11076^;^1086,10090,10049,4613,8504,3253,9947,8521,1323,14684,14643,14762,163,8324,8366^
^12730^;^3786,2835,9989,11206,8189,8404,998,8328,1764,8244,11185,1765,4838,10055,1766^
^12683^;^3258,8153,2727,3210,8731,8190,10048,8333,9951,9954,1334,8354,1120,1125,8544^
^11206^;^13586,9948,13419,2819,1018,1445,2038,8278,8513,10060,8728,14730,4662,2186,8258^
^12734^;^13609,1122,10022,1344,2824,8112,9992,13610,8733,1671,1895,8427,13473,10016,10013^
^14643^;^1744,1109,8562,8418,8328,8416,1080,1743,8364,8132,950,13386,8490,11114,8504^
^12728^;^8511,10027,8354,8429,8364,8424,1504,8269,13381,8459,13598,14648,1009,13380,11119^
^12729^;^8187,8294,8494,8115,1453,1459,13599,1523,8428,8309,1510,2690,8286,13386,10010^
^8642^;^8146,8397,12751,8248,3652,1092,8332,8486,8645,13406,11076,1787,8487,8261,991^
^8643^;^10017,8136,8484,1445,1065,8144,8390,1766,10027,9987,1023,2036,13609,13600,8098^
^8637^;^8270,8335,10005,8326,613,11025,1467,11086,8484,1784,8403,8385,1897,1091,8390^
^8644^;^1492,10091,8537,13379,8514,1069,1746,1460,1924,13404,11081,13443,14654,8176,14661^
^14630^;^9968,8265,1495,11189,11034,12759,10033,1884,8389,13387,13381,1339,4648,4653,8459^
^14648^;^8381,1771,2190,2561,1767,3220,1756,13378,8128,8245,1771,8432,1140,8500,991^
^14629^;^1458,2187,9950,3786,11111,1141,11083,8380,1921,14636,8386,2230,2297,11113,2190^
^14651^;^2219,11084,13590,1840,8136,10017,1764,1811,8336,11032,8494,8300,956,11191,652^
^11090^;^8139,1017,8283,1750,1451,13593,8279,13419,8514,549,1787,13379,1486,3992,3649^
^11089^;^13617,1023,1140,8530,8410,8352,11184,8521,2222,1761,8112,2817,1138,8366,996^
^14640^;^8557,1762,8401,8459,8493,13588,652,10063,9976,1482,2690,8151,8261,8242,1125^
^14660^;^9966,12724,8369,8484,13609,8185,14651,1807,13618,9995,11185,9967,8412,13406,13388^
^14662^;^1003,11179,2685,9995,8372,8176,8357,1449,1900,8187,8487,1753,13609,11120,14695^
^14661^;^1825,12752,1479,1900,1085,1099,9950,2188,10031,1330,8404,1323,8475,13443,2766^
^14659^;^1324,1755,1126,1747,14630,9967,1004,8482,8314,1482,11189,8112,8545,409,1457^
^14658^;^8276,8252,531,12749,8520,1745,1892,13607,13600,8301,8522,8338,2684,8542,1095^
^14641^;^12752,14661,8247,8405,1491,12723,8644,3992,13404,8638,1444,8246,8137,1500,12752^
^11091^;^2036,8379,1818,4613,612,8295,8381,1794,1095,8373,617,11036,8320,8112,594^
^14645^;^1087,11201,1833,13616,8180,607,1847,1522,1332,1822,8367,1469,10038,11064,8337^
^11093^;^8394,11033,8123,8541,1838,3652,14762,12752,8126,10003,11085,2233,1017,1081,8308^
^8636^;^13411,1790,574,10044,1798,8398,11094,11079,10063,964,1741,8399,1339,8259,13590^
^8638^;^2767,10089,1019,629,1669,2218,2685,1325,8550,8111,8181,14648,951,8170,626^
^8639^;^1767,1806,8322,8400,616,1924,2188,1070,10057,8255,13543,2205,8259,2140,11115^
^8640^;^1023,531,13616,1761,18,1469,10038,2217,9952,1884,1450,14715,8565,1340,8558^
^8641^;^628,9979,1523,8346,8367,11179,13543,11177,8320,1752,8453,8292,1831,1755,8356^
^11031^;^1895,12683,619,9977,1362,13595,8644,8253,9969,13609,1766,965,8184,8385,8284^
^11032^;^8112,8481,1458,11183,14659,1481,11048,1070,8130,8128,1449,8172,13385,2697,8510^
^11033^;^953,8144,4659,2294,8561,11192,8136,1678,546,2290,9996,2187,8450,9999,1008^
^11034^;^8356,1452,1120,3216,1752,8640,1143,10035,8451,8190,8478,9977,8638,1389,2143^
^11036^;^9978,11182,8418,588,8554,574,11112,14765,13404,8187,545,1459,8247,1748,1825^
^11035^;^8148,4653,593,11206,8311,8532,2691,8509,11085,8252,1763,2765,8134,1780,1790^
^14636^;^10035,1745,8481,14637,1770,8732,9949,8330,8638,955,8482,8430,8726,2214,8309^
^11094^;^8534,8296,1123,14680,1920,14763,1506,2191,1362,13596,14683,4653,8734,14731,8474^
^11095^;^4014,552,8176,590,613,8381,1330,4654,9966,3226,2825,11115,12748,8387,9966^
^14637^;^13616,2187,8125,11080,997,1069,1481,30,1009,13418,8424,11094,4648,999,8379^
^11201^;^8352,8558,1092,1769,1746,8262,11193,8140,14641,1509,3653,10043,2768,11184,982^
^11204^;^8473,1070,3651,10043,1019,3994,8405,588,1786,8314,10058,12749,8429,2205,8473^
^9976^;^8493,8145,10049,9953,8171,1123,10020,652,8500,9970,8158,8379,8297,1442,8731^
^14694^;^8105,2191,8478,1119,1750,14680,545,1831,1488,8364,1016,574,10041,11104,13587^
^14695^;^1001,1022,1697,1900,8291,2735,466,409,1814,2821,8373,8533,1464,8135,8451^
^626^;^1452,8277,10050,1124,2215,8290,1141,1141,11035,8177,1780,14658,8474,1816,8276^
